ItemName,Price,Href
"HP Pavilion x360 (2021) 14"" (35.56cms) FHD Touchscreen Laptop, 11th Gen Core i3, 8 GB RAM, 256GB SSD, 2-in-1 Convertible, Windows 10, MS Office, Finger Print Reader (14-dw1036TU)","48,990",https://www.amazon.in/HP-Pavilion-Touchscreen-Convertible-14-dw1036TU/dp/B08SRDW9ZT/ref=sr_1_227?dchild=1&keywords=Laptop&qid=1621154849&sr=8-227
"(Renewed) HP Probook 6570b-i5-16 GB-120 GB 15.6-inch Laptop (3rd Gen Core i5/16GB/120GB SSD/Windows 7/Integrated Graphics), Copper","37,790",https://www.amazon.in/HP-6570b-i5-16-GB-120-GB-Integrated/dp/B07PRKCK81/ref=sr_1_228?dchild=1&keywords=Laptop&qid=1621154849&sr=8-228
"(Renewed) HP Probook 6570b-i5-16 GB-500 GB 15.6-inch Laptop (3rd Gen Core i5/16GB/500GB/Windows 7/Integrated Graphics), Copper","37,790",https://www.amazon.in/HP-6570b-i5-16-GB-500-GB-Integrated/dp/B07PQFK663/ref=sr_1_229?dchild=1&keywords=Laptop&qid=1621154849&sr=8-229
"(Renewed) HP Probook 6570b-i5-16 GB-320 GB 15.6-inch Laptop (3rd Gen Core i5/16GB/320GB/Windows 7/Integrated Graphics), Copper","36,890",https://www.amazon.in/HP-6570b-i5-16-GB-320-GB-Integrated/dp/B07PRKHNQT/ref=sr_1_225?dchild=1&keywords=Laptop&qid=1621154849&sr=8-225
"2020 Lenovo IdeaPad 14"" Laptop Computer, AMD A6-9220e 1.6GHz, 4GB Memory, 64GB eMMC Flash Memory, AMD Radeon R4, AC WiFi, Microsoft Office 365, 2 Year Warranty, Gray, Windows 10 Home","55,201",https://www.amazon.in/Lenovo-IdeaPad-Computer-A6-9220e-Microsoft/dp/B081F3CBT9/ref=sr_1_227?dchild=1&keywords=Laptop&qid=1621154849&sr=8-227
"(Renewed) Dell Intel 5th Gen Core i5 5675C 15.6-Inch (39.62 cms) HD (1366 X 768) Pixels Laptop (4 GB/500 GB/Windows 10 Home/Black/1.25 Kg), DELL LATITUDE E5550","37,190",https://www.amazon.in/Renewed-Dell-15-6-Inch-DELL-LATITUDE/dp/B08XW1GZQ4/ref=sr_1_228?dchild=1&keywords=Laptop&qid=1621154849&sr=8-228
"Lenovo IdeaPad Gaming 3 10th Gen Intel Core i7 15.6-inch FHD IPS Gaming Laptop (8GB/1TB HDD + 256 GB SSD/Windows 10/NVIDIA GTX 1650 4GB GDDR6/with M100 RGB Gaming Mouse/Onyx Black/2.2Kg), 81Y400VAIN","84,259",https://www.amazon.in/Lenovo-IdeaPad-15-6-inch-Windows-81Y400VAIN/dp/B08PV48PYW/ref=sr_1_229?dchild=1&keywords=Laptop&qid=1621154849&sr=8-229
"HP Laptop 250 G7 (1S5F9PA) Core i5 10th Gen 8Gb Ram/ 1Tb HDD/ 15.6"" (39.62cms)/ DVDRW/Windows 10 Home/ 1 Year Warranty","52,903",https://www.amazon.in/HP-Laptop-Core-DVDRW-Win10/dp/B08DMG6S5R/ref=sr_1_230?dchild=1&keywords=Laptop&qid=1621154849&sr=8-230
"LG Gram 10th Gen Intel Core i7-1065G7 17-inch IPS WQXGA (2560X1600) Thin and Light Laptop (8GB/512GB SSD/Windows 10 64-bit/Dark Silver/1.35kg), 17Z90N","98,947",https://www.amazon.in/LG-i7-1065G7-17-inch-2560X1600-Windows/dp/B08J3D2YHV/ref=sr_1_231?dchild=1&keywords=Laptop&qid=1621154849&sr=8-231
(Renewed) Fujitsu A573 Lifebook with Numeric Keypad Laptop (Intel Core i5 3340m /8 GB/500 GB HDD/Windows 10 / NO Webcam / HDMI / 4 USB/15.6 Inch Screen),"27,290",https://www.amazon.in/Renewed-Fujitsu-Lifebook-Numeric-Windows/dp/B091B95KVZ/ref=sr_1_233?dchild=1&keywords=Laptop&qid=1621154849&sr=8-233
"Lenovo V15 Intel Core i3 10th Generation 15.6 inch Screen Laptop (4 GB RAM, 1 TB HDD/Win 10 Home/ Colour Name / Weight), Model Number 82C5A00AIH","36,800",https://www.amazon.in/Lenovo-Generation-Screen-Laptop-82C5A00AIH/dp/B08KYBTJ7W/ref=sr_1_234?dchild=1&keywords=Laptop&qid=1621154849&sr=8-234
"(Renewed) Fujitsu Intel Core i5 3340M 15.6-Inch (39.62 cms) 1366 X 768 Laptop (4 GB/512 GB SSD/Windows/Intel HD Graphics/Black/2.40 Kg), A573","28,190",https://www.amazon.in/Renewed-Fujitsu-15-6-Inch-Windows-Graphics/dp/B091B71BX8/ref=sr_1_235?dchild=1&keywords=Laptop&qid=1621154849&sr=8-235
"(Renewed) Fujitsu Intel Core i5 3340M 15.6-Inch (39.62 cms) 1366 X 768 Laptop (8 GB/180 GB SSD/Windows/Intel HD Graphics/Black/2.40 Kg), A573","28,040",https://www.amazon.in/Renewed-Fujitsu-15-6-Inch-Windows-Graphics/dp/B091B6T7ZG/ref=sr_1_241?dchild=1&keywords=Laptop&qid=1621154862&sr=8-241
"Lenovo Legion 5Pi 10th Gen Intel Core i7 15.6"" FHD Gaming Laptop (16GB/1TB SSD/Windows 10/MS Office 2019/144 Hz/NVIDIA RTX 2060 6GB GDDR6/with M300 RGB Gaming Mouse/Iron Grey/2.3Kg), 82AW005SIN","1,35,490",https://www.amazon.in/Lenovo-Legion-Gaming-Windows-82AW005SIN/dp/B08CQ21154/ref=sr_1_244?dchild=1&keywords=Laptop&qid=1621154862&sr=8-244
"(Renewed) Lenovo ThinkCenter M80 Desktop (Intel Core i3/2 GB RAM(Upgradable to 8GB) / 250 GB HDD/ Windows 7, MS Office/17 inch HD Monitor (1380 x 800), Intel HD graphics), Black","15,099",https://www.amazon.in/Renewed-Lenovo-ThinkCenter-Upgradable-graphics/dp/B0928VFLSV/ref=sr_1_241?dchild=1&keywords=Laptop&qid=1621154862&sr=8-241
"(Renewed) ASUS VivoBook Ultra 15 (2020) Intel Core i3-1115G4 11th Gen, 15.6-inch (39.62 cms) FHD T&L Laptop (8GB RAM/256GB NVMe SSD/Windows 10/Office 2019/Integrated Graphics/Star Black/1.8 Kg), X513EA-BQ312TS","37,392",https://www.amazon.in/ASUS-i3-1115G4-15-6-inch-Integrated-X513EA-BQ312TS/dp/B094JXNFY8/ref=sr_1_242?dchild=1&keywords=Laptop&qid=1621154862&sr=8-242
"Acer One 14 Z2-485 14-inch Laptop (Core i5- 8250U/4GB RAM/1TB HDD/Windows 10 Home / 3 Years Warranty), Silver","37,950",https://www.amazon.in/One-14-Z2-485-1366x768/dp/B08GZJ25ZN/ref=sr_1_243?dchild=1&keywords=Laptop&qid=1621154862&sr=8-243
"DELL Inspiron 5593 15.6-inch Laptop (10th Gen Core i5-1035G1/8GB/1TB HDD + 256 GB SSD/Window 10 + Microsoft Office/2 GB NVidia MX 230 Graphics), Silver","72,388",https://www.amazon.in/Inspiron-5593-15-6-inch-i5-1035G1-Microsoft/dp/B08BWV7W7R/ref=sr_1_244?dchild=1&keywords=Laptop&qid=1621154862&sr=8-244
"Asus Core i3 10th Gen - (4 GB/512 GB SSD/Windows 10 Home) X413JA-EK267T Thin and Light Laptop (14 inch, Bespoke Black, 1.40 kg)","39,990",https://www.amazon.in/Asus-Core-10th-Gen-X413JA-EK267T/dp/B08T1B7R7M/ref=sr_1_245?dchild=1&keywords=Laptop&qid=1621154862&sr=8-245
"(Renewed) HP Pavilion x360 Core i3 10th Gen 14-inch FHD Touchscreen 2-in-1 Alexa Enabled Laptop (4GB/256GB SSD/Windows 10/MS Office/Inking Pen/Natural Silver/1.59 kg), 14-dh1007TU","48,000",https://www.amazon.in/Renewed-HP-Pavilion-Touchscreen-14-dh1007TU/dp/B07ZF2YCMX/ref=sr_1_246?dchild=1&keywords=Laptop&qid=1621154862&sr=8-246
"HP 15 Intel Core i5 15.6"" (39.62cms) FHD Laptop (i5-8265U/8GB/1TB/Win 10/MS Office/Fingerprint Reader/Natural Silver/1.74kg), 15s-du0051TU","59,851",https://www.amazon.in/HP-15-6-inch-i5-8265U-Fingerprint-15s-du0051TU/dp/B07QNM6MFH/ref=sr_1_247?dchild=1&keywords=Laptop&qid=1621154862&sr=8-247
"(Renewed) Dell Latitude Laptop E5470 Intel Core i5 6th Gen. - 6200u Processor, 8 GB Ram & 1 TB SSD, 14.1 Inches HD Screen Notebook Computer","54,790",https://www.amazon.in/Renewed-Dell-Latitude-Laptop-E5470/dp/B094CL44Q5/ref=sr_1_248?dchild=1&keywords=Laptop&qid=1621154862&sr=8-248
"HP Pavilion x360 (2021) 14"" (35.56cms) FHD Touchscreen Laptop, 11th Gen Core i7, 8 GB RAM, 512GB SSD, 2-in-1 Convertible, Windows 10, MS Office, Finger Print Reader (14-dw1040TU)","78,493",https://www.amazon.in/HP-Pavilion-Touchscreen-Convertible-14-dw1040TU/dp/B08R843NHL/ref=sr_1_250?dchild=1&keywords=Laptop&qid=1621154862&sr=8-250
"Asus Vivobook M515DA-BQ522TS Laptop (AMD Quad Core Ryzen 5/4 GB/256 GB SSD/15.6""/AMD Radeon Vega 8 Graphics/Windows 10/Ms Office 2019","41,475",https://www.amazon.in/Vivobook-M515DA-BQ522TS-Laptop-Graphics-Windows/dp/B08CKSJ8PT/ref=sr_1_257?dchild=1&keywords=Laptop&qid=1621154876&sr=8-257
"(Renewed) HP Intel 3rd Gen Core i5 3360M 15.6-Inch (39.62 cms) 1375 X 768 Laptop (4 GB/320 GB HDD/Windows/Intel HD Graphics/Copper/2.85 Kg), 6570b","27,890",https://www.amazon.in/Renewed-HP-6570b-Probook-Numeric/dp/B082PZTJWD/ref=sr_1_258?dchild=1&keywords=Laptop&qid=1621154876&sr=8-258
"Lenovo IdeaPad Flex 5 AMD Ryzen 5 4500U 14"" FHD IPS 2-in-1 Touchscreen Laptop (8GB/512GB SSD/Win 10/Office/AMD Radeon GFX/Lenovo Digital Pen Stylus/Fingerprint Reader/Graphite Grey/1.5Kg), 81X2004RIN","59,990",https://www.amazon.in/Lenovo-Convertible-Integrated-Graphics-81X2004RIN/dp/B087D47T28/ref=sr_1_260?dchild=1&keywords=Laptop&qid=1621154876&sr=8-260
"Acer Nitro 5 Intel Core i5-10th Gen 15.6-inch (39.62 cms) 144 Hz Refresh Rate Gaming Laptop (8GB RAM/RTX 3060 Graphics/1TB HDD + 256GB SSD/Windows 10/Obsidian Black/2.3 Kgs), AN515-55","89,490",https://www.amazon.in/Acer-15-6-inch-Graphics-Obsidian-AN515-55/dp/B08XYSP1R3/ref=sr_1_257?dchild=1&keywords=Laptop&qid=1621154876&sr=8-257
"MSI Bravo 15 Ryzen 7 4800H 15.6"" (39.62cms) FHD Gaming Laptop (16GB/512GB SSD/144 Hz/Windows 10/ RX5500M,GDDR6 4GB/Black/1.86 kg), A4DDR-212IN","79,990",https://www.amazon.in/MSI-Gaming-Windows-RX5500M-A4DDR-212IN/dp/B08GYH6HKN/ref=sr_1_258?dchild=1&keywords=Laptop&qid=1621154876&sr=8-258
"(Renewed) Dell Latitude Laptop E5470 Intel Core i5 6th Gen. - 6200u Processor, 16 GB Ram & 512 GB SSD, 14.1 Inches HD Screen Notebook Computer","56,690",https://www.amazon.in/Renewed-Dell-Latitude-Laptop-E5470/dp/B094CC5X43/ref=sr_1_259?dchild=1&keywords=Laptop&qid=1621154876&sr=8-259
"(Renewed) Lenovo Intel 4th Gen Core i5 4300U 14-Inch (35.56 cms) Laptop (4 GB/500 GB/DOS/Intel Integrated HD Graphics 620/Black/2.20 Kg), LENOVO THINKPAD L450","27,444",https://www.amazon.in/Renewed-Lenovo-Thinkpad-L450-WEBCAM/dp/B089GNK5J3/ref=sr_1_260?dchild=1&keywords=Laptop&qid=1621154876&sr=8-260
"Lenovo Ideapad C340 AMD Ryzen 3 3200U 2 in 1 Convertible 14 inch FHD Laptop (4GB/256GB SSD/Windows 10/MS Office/Grey/1.65Kg), 81N60042IN","41,990",https://www.amazon.in/Lenovo-Ideapad-Convertible-Windows-81N60042IN/dp/B07YHCKZ98/ref=sr_1_261?dchild=1&keywords=Laptop&qid=1621154876&sr=8-261
"Dell Inspiron 5406 11th Gen 14"" (35.56cms) FHD 2in1 Laptop( i3-1115G4 / 4GB / 256 SSD /Integrated Graphics/ Win 10/MS Office 19/ Active Pen/Platinum Silver),D560365WIN9S","51,377",https://www.amazon.in/Dell-Inspiron-i3-1115G4-Integrated-D560365WIN9S/dp/B08MPVWYBQ/ref=sr_1_262?dchild=1&keywords=Laptop&qid=1621154876&sr=8-262
"ASUS VivoBook Flip 14 TP412FA-EC372TS 14"" (35.56cms) Laptop (10th Gen Core i3-10110U/4GB/512GB SSD/Windows 10 Home (64bit)/Integrated Intel UHD Graphics), Galaxy Blue","47,840",https://www.amazon.in/ASUS-TP412FA-EC372TS-14-0-inch-i3-10110U-Integrated/dp/B08B4VDKXR/ref=sr_1_263?dchild=1&keywords=Laptop&qid=1621154876&sr=8-263
"Dell Inspiron 5409 11th Gen 14"" (35.56cms) FHD Laptop (11th Gen i5-1135G7 / 8 GB / 512 SSD / Intel Iris Xe Graphics / Win 10 + MS Office/ Pebble) D560363WIN9PE","62,490",https://www.amazon.in/Dell-Inspiron-i5-1135G7-Graphics-D560363WIN9PE/dp/B08LNBRKQY/ref=sr_1_264?dchild=1&keywords=Laptop&qid=1621154876&sr=8-264
"Acer Aspire 3 Ryzen 3 15.6-inch Laptop (4GB/1TB/Windows 10/Obsidian Black/2.3kg), A315-42","28,899",https://www.amazon.in/Acer-15-6-inch-Windows-Obsidian-A315-42/dp/B08C339Z1L/ref=sr_1_266?dchild=1&keywords=Laptop&qid=1621154876&sr=8-266
"(Renewed) Lenovo ThinkPad Intel 3rd Gen Core i5 14-Inch (35.56 cms) 1366x768 Laptop (4 GB/320 GB/Windows 10/Intel HD Graphics 4000/Black/1.99 Kg), L430","30,989",https://www.amazon.in/Renewed-HP-Elitebook-Laptop-640G1/dp/B094Q8F8K4/ref=sr_1_275?dchild=1&keywords=Laptop&qid=1621154889&sr=8-275
"(Renewed) HP Elitebook Laptop 640G1 Intel Core i5 - 4300M Processor, 8 GB Ram & 512 GB SSD, Win10, 14.1 inches, Optical Drive Notebook Computer","34,790",https://www.amazon.in/Renewed-HP-Elitebook-Laptop-640G1/dp/B094Q8F8K4/ref=sr_1_275?dchild=1&keywords=Laptop&qid=1621154889&sr=8-275
ASUS VivoBook15 Intel Core i3-1115G4 (8GB RAM/256 GB NVMe SSD/Win10+McAfee/Ms Office H&S 2019/15.6-inch FHD IPS/FP Reader/1.75 kg/Silver/1 Yr. Warranty) X515EA-EJ312TS,"40,198",https://www.amazon.in/ASUS-VivoBook15-i3-1115G4-15-6-inch-X515EA-EJ312TS/dp/B0916C2XM3/ref=sr_1_276?dchild=1&keywords=Laptop&qid=1621154889&sr=8-276
"Lenovo ThinkPad E15 (2021) Intel Core i5 11th Gen 15.6"" FHD IPS Thin and Light Laptop (8GB RAM/512GB SSD/Windows 10/MS Office/Fingerprint Reader/Black/Aluminium Surface/ 1.7 kg), 20TDS0A000","64,990",https://www.amazon.in/Lenovo-ThinkPad-Fingerprint-Aluminium-20TDS0A000/dp/B08Y8ZY5GT/ref=sr_1_277?dchild=1&keywords=Laptop&qid=1621154889&sr=8-277
"ASUS ZenBook Duo 14 (2021), Intel Core i5-1135G7 11th Gen, 14-inch FHD Dual-Screen Touch Laptop (8GB/512GB SSD/Intel Iris Xe Graphics/Office 2019/Windows 10/Celestial Blue/1.62 Kg), UX482EA-KA501TS","1,01,945",https://www.amazon.in/ASUS-i5-1135G7-Dual-Screen-Celestial-UX482EA-KA501TS/dp/B08CGKFW23/ref=sr_1_273?dchild=1&keywords=Laptop&qid=1621154889&sr=8-273
"(Renewed) Lenovo T430 14-inch Laptop (Core i7/ 16GB RAM /1TB HDD/Windows 10 Pro/MS Office 2019, Intel Integrated Graphics, PAN INDIA WARRANTY) Black","53,499",https://www.amazon.in/Renewed-Lenovo-Integrated-Graphics-WARRANTY/dp/B092ZBH1K9/ref=sr_1_274?dchild=1&keywords=Laptop&qid=1621154889&sr=8-274
"(Renewed) Dell Latitude Laptop E5470 Intel Core i5 6th Gen. - 6200u Processor, 64 GB Ram & 512 GB SSD, 14.1 Inches HD Screen Notebook Computer","92,690",https://www.amazon.in/Renewed-Dell-Latitude-Laptop-E5470/dp/B094CB5KVG/ref=sr_1_275?dchild=1&keywords=Laptop&qid=1621154889&sr=8-275
"Dell Inspiron 3501 15.6"" FHD Display Laptop (i5-1135G7 / 8GB / 1TB HDD + 256GB SSD / Integrated Graphics / Win 10 + MSO / Backlit KB / Soft Mint Color) D560412WIN9S","64,998",https://www.amazon.in/Dell-Inspiron-i5-1135G7-Integrated-D560412WIN9S/dp/B093T2SC3W/ref=sr_1_276?dchild=1&keywords=Laptop&qid=1621154889&sr=8-276
"ASUS VivoBook 15 Intel Core i5-1035G1 10th Gen 15.6"" (39.62cms) FHD Thin and Light Laptop (8GB RAM/1TB HDD + 256GB SSD/Windows 10/MS Office 2019/2GB NVIDIA MX330 Graphics/Grey/1.75 kg),X512JP-EJ233TS","64,990",https://www.amazon.in/ASUS-VivoBook-i5-1035G1-15-6-inch-X512JP-EJ233TS/dp/B08D1CV9ZG/ref=sr_1_279?dchild=1&keywords=Laptop&qid=1621154889&sr=8-279
"Microsoft Surface Go MHN-00015 10 inch Touchscreen 2-in-1 Laptop (Intel Pentium Gold Processor/8GB/128GB SSD/Windows 10 Home in S Mode/Intel HD Graphics 615), Platinum","48,900",https://www.amazon.in/Microsoft-MCZ-00015-Integrated-Graphics-Platinum/dp/B07RBQXYH8/ref=sr_1_280?dchild=1&keywords=Laptop&qid=1621154889&sr=8-280
"Lenovo IdeaPad Flex 5 11th Gen Intel Core i5 14-inch FHD IPS 2-in-1 Touchscreen Laptop (8GB/512GB SSD/Win 10/Office 2019/Lenovo Digital Pen Stylus/Fingerprint Reader/Graphite Grey/1.5Kg), 82HS009HIN","70,000",https://www.amazon.in/Lenovo-Touchscreen-Fingerprint-Graphite-82HS009HIN/dp/B08W8LCMS4/ref=sr_1_281?dchild=1&keywords=Laptop&qid=1621154889&sr=8-281
"Acer Nitro 5 Intel Core i5-10th Gen 15.6-inch (39.62 cms) Display T&L Gaming Laptop (8GB Ram/1TB HDD + 256GB SSD/Win10/GTX 1650Ti Graphics/Obsidian Black/2.3 Kgs), AN515-55 + Xbox Game Pass for PC","64,990",https://www.amazon.in/Acer-15-6-inch-Graphics-Obsidian-AN515-55/dp/B088FLY29Z/ref=sr_1_282?dchild=1&keywords=Laptop&qid=1621154889&sr=8-282
"(Renewed) Dell Latitude Laptop E5470 Intel Core i5 6th Gen. - 6200u Processor, 16 GB Ram & 1 TB SSD, 14.1 Inches HD Screen Notebook Computer","60,790",https://www.amazon.in/Renewed-Dell-Latitude-Laptop-E5470/dp/B094C3YS1D/ref=sr_1_283?dchild=1&keywords=Laptop&qid=1621154889&sr=8-283
"(Renewed) Dell Latitude Laptop E5470 Intel Core i5 6th Gen. - 6200u Processor, 8 GB Ram & 2TB SSD, 14.1 Inches HD Screen Notebook Computer","62,990",https://www.amazon.in/Renewed-Dell-Latitude-Laptop-E5470/dp/B094BXY2XP/ref=sr_1_289?dchild=1&keywords=Laptop&qid=1621154902&sr=8-289
"(Renewed) Lenovo Intel 6th Gen Core i5 6300HQ 14-Inch (35.56 cms) 1920x1080 Laptop (8 GB/256 GB SSD/Windows 10/MS Office Pro 2019 /Intel HD/Black/1.90 Kg), Thinkpad L460","39,999",https://www.amazon.in/Renewed-Lenovo-Thinkpad-Integrated-Graphics/dp/B08CB9Y427/ref=sr_1_290?dchild=1&keywords=Laptop&qid=1621154902&sr=8-290
"(Renewed) Dell Intel 6th Gen Core i5-6260U 12.5-Inch (31.75 cms) HD (1366 X 768) Pixels Laptop (4 GB/500 GB/DOS/Intel HD Graphics 520/Black/3 Kg), E5270","30,599",https://www.amazon.in/Renewed-Dell-Latitude-Laptop-WEBCAM/dp/B08F2RXYYW/ref=sr_1_292?dchild=1&keywords=Laptop&qid=1621154902&sr=8-292
"ASUS TUF Gaming F17 Core i5 10th Gen - (8 GB/512 GB SSD/Windows 10 Home/4 GB Graphics/NVIDIA GeForce GTX 1650 Ti/120 Hz) FX766LI-H7058T Gaming Laptop (17.3 inch, Grey Metal, 2.6 kg)","72,690",https://www.amazon.in/ASUS-Gaming-Core-10th-FX766LI-H7058T/dp/B08ZL2Z4QC/ref=sr_1_293?dchild=1&keywords=Laptop&qid=1621154902&sr=8-293
Dell Inspiron 5408 14 inch (35.56 cms) FHD 5000 Series Laptop (10th Gen i5-1035G1/8 GB/512 SSD/2 Gb NVIDIA MX 330 Graphics/Win 10 + MS Office/Pebble) D560210WIN9SE,"62,990",https://www.amazon.in/Dell-Inspiron-i5-1035G1-Graphics-D560210WIN9SE/dp/B08GYQF3CH/ref=sr_1_289?dchild=1&keywords=Laptop&qid=1621154902&sr=8-289
"(Renewed) Lenovo X230 12.4-inch Laptop (3rd Core I5 3210M/4GB/320GB/Window 7 Pro 64 Bit/Integrated Graphics), Black","26,999",https://www.amazon.in/Certified-REFURBISHED-Lenovo-X230-Integrated/dp/B07CTSFJ64/ref=sr_1_291?dchild=1&keywords=Laptop&qid=1621154902&sr=8-291
"(Renewed) Fujitsu Intel Core i5 3340M 15.6-Inch (39.62 cms) 1366 X 768 Laptop (8 GB/2000 GB HDD/Windows/Intel HD Graphics/Black/2.40 Kg), A573","30,590",https://www.amazon.in/Renewed-Fujitsu-15-6-Inch-Windows-Graphics/dp/B091B841J8/ref=sr_1_292?dchild=1&keywords=Laptop&qid=1621154902&sr=8-292
"(Renewed) HP Probook 6570b-i5-8 GB-512 GB 15.6-inch Laptop (3rd Gen Core i5/8GB/512GB SSD/Windows 7/Integrated Graphics), Copper","35,390",https://www.amazon.in/HP-6570b-i5-8-GB-512-GB-Integrated/dp/B07PQFK2ZL/ref=sr_1_293?dchild=1&keywords=Laptop&qid=1621154902&sr=8-293
"Life Digital Laptop 15.6-inch (39.62 cms) (Intel Core i5/4GB RAM/256GB SSD/Type-C Data/Windows 10), ZED AIR CX5","31,990",https://www.amazon.in/LifeDigital-Laptop-Intel%C2%AE-Storage-Windows/dp/B08HRK3CD9/ref=sr_1_294?dchild=1&keywords=Laptop&qid=1621154902&sr=8-294
Dell Inspiron 5406 2in1 14inch FHD Touch Laptop (i3-1115G4/4GB/512GB SSD/Integrated Graphics/Win 10 + MS Office/Titan Grey),"54,750",https://www.amazon.in/Dell-Inspiron-5406-i3-1115G4-Integrated/dp/B07QMN1CRC/ref=sr_1_296?dchild=1&keywords=Laptop&qid=1621154902&sr=8-296
"ASUS VivoBook S14 Intel Core i5-1035G1 10th Gen 14"" (35.56cms) FHD Thin and Light Laptop (8GB RAM/512GB NVMe SSD + 32GB Optane Memory/Windows 10/MS Office 2019/Silver Blue/1.35 kg), S403JA-BM033TS","59,990",https://www.amazon.in/ASUS-VivoBook-i5-1035G1-14-inch-S403JA-BM033TS/dp/B08BPNPW74/ref=sr_1_299?dchild=1&keywords=Laptop&qid=1621154902&sr=8-299
"HP Pavilion x360 Core i3 Touchscreen 14-inch (35.56 cms) FHD Laptop (i3-10110U/8GB/256GB SSD/Win 10/MS Office/Mineral Silver/1.6kg), 14-dh1181tu","55,800",https://www.amazon.in/HP-Pavilion-Touchscreen-i3-10110U-14-dh1181tu/dp/B08HK11NCJ/ref=sr_1_305?dchild=1&keywords=Laptop&qid=1621154915&sr=8-305
Acer One 14 Z2-485 14-inch Laptop Core i5- 8250U/4GB/1TB HDD/DOS with Intel HD 610 Graphics 3 Years Warranty Black,"39,990",https://www.amazon.in/Acer-Z2-485-14-inch-Graphics-Warranty/dp/B08GZFPCGQ/ref=sr_1_306?dchild=1&keywords=Laptop&qid=1621154915&sr=8-306
